url_id,url,url_length,has_ip_address,has_at_symbol,num_subdomains,num_hyphens,num_digits,uses_https,suspicious_https_token,is_shortened_url,domain_age_days,has_suspicious_keyword,ssl_certificate_valid,redirect_count,external_favicon,anchor_mismatch_ratio,label
URL-000158,http://confirm-page731.gq/,74,0,0,1,2,4,0,0,0,45,1,1,0,1,0.3,phishing
URL-000606,https://shinhanbank.com/,55,0,0,1,0,0,1,0,0,2635,0,1,1,0,0.11,legitimate
URL-000172,http://secure-page830.tk/,55,0,1,3,5,11,0,0,0,9,0,0,0,0,0.92,phishing
URL-000017,http://confirm-secure755.ml/,125,0,0,3,5,6,0,1,1,83,0,1,2,1,0.69,phishing
URL-000512,https://shinhanbank.com/,44,0,0,1,0,3,1,0,0,1470,0,1,0,0,0.12,legitimate
URL-000049,http://account-page262.click/,80,0,0,2,2,3,0,0,0,9,0,0,0,1,0.95,phishing
URL-000775,https://shinhanbank.com/,29,0,0,1,0,0,1,0,0,1752,0,1,1,0,0.02,legitimate
URL-000758,https://shinhanbank.com/,36,0,0,0,1,1,1,0,0,1815,0,0,1,0,0.01,legitimate
URL-000481,https://kbstar.com/,30,0,0,1,1,0,1,0,0,1624,0,1,1,0,0.1,legitimate
URL-000284,http://login-page507.click/,78,0,0,4,1,7,0,0,0,18,1,0,0,1,0.31,phishing
URL-000537,https://shinhanbank.com/,50,0,0,0,0,2,1,0,0,2392,0,1,1,0,0.09,legitimate
URL-000226,https://bank-secure582.top/,83,0,1,2,1,4,1,1,0,160,1,1,0,1,0.77,phishing
URL-000027,http://account-page131.ml/,53,0,0,1,3,11,0,0,0,49,0,0,4,1,0.85,phishing
URL-000631,https://kbstar.com/,22,0,0,1,1,1,1,0,0,2434,0,1,1,0,0.13,legitimate
URL-000438,http://kbstar.com/,29,0,0,0,0,3,0,0,0,1940,0,1,0,0,0.14,legitimate
URL-000365,https://nonghyup.com/,35,0,0,0,0,3,1,0,0,2575,0,1,0,1,0.05,legitimate
URL-000230,http://confirm-secure42.click/,77,0,0,3,1,5,0,1,1,17,0,0,0,0,0.56,phishing
URL-000038,http://update-secure188.top/,92,0,0,1,2,10,0,1,0,29,1,0,0,1,0.4,phishing
URL-000780,https://nonghyup.com/,51,0,0,0,1,0,1,0,0,2581,0,1,1,0,0.01,legitimate
URL-000375,https://hanabank.com/,40,0,0,1,1,0,1,0,0,3086,0,1,0,0,0.03,legitimate
URL-000470,https://nonghyup.com/,38,0,0,0,1,2,1,0,0,1282,0,1,1,0,0.07,legitimate
URL-000772,https://wooribank.com/,45,0,0,0,0,0,1,0,0,1761,0,1,0,0,0.07,legitimate
URL-000683,https://shinhanbank.com/,27,0,0,1,1,1,1,0,0,1378,0,1,0,0,0.01,legitimate
URL-000695,https://kbstar.com/,22,0,0,0,1,2,1,0,0,2449,1,1,1,1,0.03,legitimate
URL-000195,http://login-page198.click/,92,1,0,3,4,3,0,0,0,55,1,0,1,1,0.54,phishing
URL-000685,https://kbstar.com/,36,0,0,0,1,1,1,0,0,2895,0,1,1,0,0.03,legitimate
URL-000694,https://wooribank.com/,23,0,1,0,1,1,1,0,0,2001,0,0,0,0,0.09,legitimate
URL-000504,https://hanabank.com/,49,0,0,0,1,3,1,0,0,3340,0,1,0,0,0.09,legitimate
URL-000774,https://kbstar.com/,32,0,0,1,0,1,1,0,0,2636,0,1,0,0,0.03,legitimate
URL-000670,https://nonghyup.com/,29,0,0,1,0,2,1,0,0,865,0,1,1,0,0.1,legitimate
URL-000773,https://nonghyup.com/,52,0,0,1,0,3,1,0,0,1877,0,1,1,0,0.08,legitimate
URL-000163,http://update-page698.top/,100,1,0,4,1,4,0,0,0,31,1,0,2,1,0.6,phishing
URL-000752,https://shinhanbank.com/,40,0,0,0,0,1,1,0,0,2653,0,1,1,1,0.12,legitimate
URL-000153,http://account-page615.top/,87,0,1,4,1,7,0,0,0,96,1,1,4,0,0.46,phishing
URL-000558,https://shinhanbank.com/,40,0,0,0,0,2,1,0,0,2405,0,1,0,0,0.11,legitimate
URL-000573,http://nonghyup.com/,42,0,0,1,0,3,0,0,0,1092,1,1,0,0,0.12,legitimate
URL-000676,https://kbstar.com/,41,0,0,1,1,0,1,0,0,1623,0,1,1,0,0.14,legitimate
URL-000112,https://secure-page415.top/,75,0,0,1,5,2,1,0,0,5,1,0,0,1,0.43,phishing
URL-000227,http://login-secure213.ml/,119,0,0,2,4,11,0,1,0,21,1,0,2,0,0.33,phishing
URL-000793,https://shinhanbank.com/,22,0,0,1,1,0,1,0,0,1749,0,1,0,0,0.03,legitimate
URL-000104,http://update-page206.xyz/,110,0,0,3,5,11,0,0,0,22,0,0,2,0,0.39,phishing
URL-000422,https://kbstar.com/,54,0,0,0,0,1,1,0,1,3149,0,1,0,0,0.06,legitimate
URL-000420,https://hanabank.com/,24,0,0,1,1,0,1,0,0,3259,0,1,0,0,0.0,legitimate
URL-000120,https://update-page745.ml/,43,0,0,1,4,10,1,0,0,13,1,1,1,0,0.71,phishing
URL-000054,http://confirm-page983.ml/,98,0,0,1,3,2,0,0,1,185,0,0,1,1,0.69,phishing
URL-000152,https://update-page872.tk/,89,1,0,2,2,10,1,0,0,6,1,1,3,0,0.6,phishing
URL-000404,https://hanabank.com/,26,0,0,1,1,3,1,0,0,1761,0,1,1,0,0.08,legitimate
URL-000754,https://shinhanbank.com/,31,0,0,0,1,2,1,0,0,2595,0,1,0,0,0.1,legitimate
URL-000208,https://login-page605.tk/,89,0,1,2,3,5,1,0,0,19,1,0,2,1,0.86,phishing
URL-000678,https://hanabank.com/,33,0,0,0,1,3,1,0,0,2164,0,1,1,0,0.03,legitimate
URL-000619,https://hanabank.com/,55,0,0,0,0,0,1,0,0,2844,0,1,1,1,0.05,legitimate
URL-000009,http://account-secure794.xyz/,76,0,0,2,4,3,0,1,0,3,1,0,2,1,0.37,phishing
URL-000652,https://wooribank.com/,31,0,0,1,0,1,1,0,0,182,0,0,1,0,0.07,legitimate
URL-000037,https://verify-page713.top/,44,0,0,1,5,6,1,0,0,46,1,1,3,1,0.64,phishing
URL-000453,https://nonghyup.com/,37,0,0,0,1,1,1,0,0,2282,0,1,1,0,0.11,legitimate
URL-000254,http://bank-secure883.tk/,47,0,0,2,4,2,0,1,0,88,1,0,2,1,0.58,phishing
URL-000304,https://secure-secure194.xyz/,81,1,0,3,5,7,1,1,0,4,1,0,1,0,0.55,phishing
URL-000607,https://nonghyup.com/,57,0,0,1,0,0,1,1,0,3402,0,1,0,0,0.08,legitimate
URL-000580,https://wooribank.com/,50,0,0,1,1,2,1,0,0,2371,0,1,1,0,0.04,legitimate
URL-000588,https://wooribank.com/,41,0,0,0,1,1,1,0,0,2147,0,1,0,0,0.05,legitimate
URL-000263,https://account-page785.top/,89,0,0,2,4,3,1,0,0,32,1,0,2,0,0.61,phishing
URL-000298,https://account-page812.tk/,82,0,0,3,2,11,1,0,1,41,0,1,1,1,0.63,phishing
URL-000415,https://wooribank.com/,38,0,0,0,1,0,1,0,0,2760,0,1,0,0,0.01,legitimate
URL-000151,http://secure-secure301.click/,79,1,0,2,3,5,0,1,0,43,1,0,1,0,0.34,phishing
URL-000637,https://hanabank.com/,34,0,0,1,1,1,1,0,0,2642,0,1,1,0,0.15,legitimate
URL-000713,https://kbstar.com/,44,0,0,1,0,2,1,0,0,1557,0,1,1,1,0.15,legitimate
URL-000551,https://nonghyup.com/,23,0,0,1,1,0,1,0,0,2188,0,1,1,0,0.08,legitimate
URL-000489,https://nonghyup.com/,48,0,0,1,0,3,1,0,0,3856,0,1,0,0,0.11,legitimate
URL-000148,http://bank-secure605.tk/,91,0,0,4,4,5,0,1,0,65,1,0,0,0,0.82,phishing
URL-000147,https://bank-secure483.gq/,74,0,0,2,2,5,1,1,0,157,1,0,0,0,0.8,phishing
URL-000589,https://hanabank.com/,75,0,1,0,1,3,1,0,1,3622,0,1,0,0,0.07,legitimate
URL-000743,https://hanabank.com/,39,0,0,1,1,2,1,0,1,1846,0,1,0,0,0.09,legitimate
URL-000602,https://wooribank.com/,35,0,0,0,0,1,1,0,1,2567,0,1,0,0,0.12,legitimate
URL-000349,https://nonghyup.com/,34,0,0,0,0,0,1,0,0,3098,0,1,0,0,0.03,legitimate
URL-000464,https://nonghyup.com/,47,0,0,0,0,1,1,0,0,2364,0,1,1,0,0.02,legitimate
URL-000326,https://shinhanbank.com/,35,0,0,1,0,1,1,0,0,1397,0,1,0,0,0.1,legitimate
URL-000187,https://update-page433.gq/,122,1,0,4,1,2,1,0,0,0,1,0,4,0,0.53,phishing
URL-000124,https://account-page677.click/,65,1,0,4,4,11,1,0,0,27,1,0,0,1,0.75,phishing
URL-000684,https://kbstar.com/,31,0,0,1,1,0,1,0,0,3269,0,1,0,0,0.12,legitimate
URL-000144,https://login-page900.ml/,89,0,0,2,3,8,1,0,0,18,1,0,0,0,0.44,phishing
URL-000764,https://shinhanbank.com/,46,0,0,0,1,3,1,0,0,2677,1,1,1,0,0.12,legitimate
URL-000198,https://update-secure335.tk/,109,0,1,1,3,4,1,1,0,28,1,1,0,1,0.66,phishing
URL-000280,https://login-page164.top/,79,0,0,1,5,11,1,0,0,9,1,1,4,0,0.67,phishing
URL-000294,http://confirm-page361.xyz/,87,0,0,4,3,6,0,0,1,3,1,0,4,0,0.3,phishing
URL-000401,https://shinhanbank.com/,32,0,0,0,1,2,1,0,0,2816,1,1,0,0,0.11,legitimate
URL-000123,http://login-page881.ml/,46,0,0,1,3,2,0,0,1,33,0,0,0,0,0.86,phishing
URL-000184,http://account-page801.gq/,91,0,0,4,2,8,0,0,0,17,1,0,3,0,0.52,phishing
URL-000203,http://update-page690.xyz/,64,1,0,3,3,3,0,0,0,2,0,1,1,0,0.64,phishing
URL-000439,https://shinhanbank.com/,32,0,0,1,0,0,1,0,0,2551,0,1,1,0,0.01,legitimate
URL-000247,https://confirm-page317.gq/,87,0,0,1,3,9,1,0,0,64,1,1,3,0,0.87,phishing
URL-000416,https://wooribank.com/,29,0,0,0,1,2,1,0,0,1869,0,1,1,0,0.1,legitimate
URL-000712,https://hanabank.com/,33,0,0,1,0,1,1,0,0,2233,1,1,1,0,0.08,legitimate
URL-000130,http://login-page760.ml/,83,0,0,2,3,8,0,0,0,20,1,1,2,1,0.45,phishing
URL-000403,https://shinhanbank.com/,44,0,0,1,1,1,1,0,0,710,0,0,0,0,0.07,legitimate
URL-000633,https://nonghyup.com/,31,0,0,1,0,1,1,0,0,2385,0,1,1,0,0.05,legitimate
URL-000624,https://shinhanbank.com/,30,0,0,0,0,2,1,0,0,2299,0,1,0,0,0.12,legitimate
URL-000728,https://shinhanbank.com/,20,0,0,1,0,0,1,0,0,493,0,1,0,1,0.01,legitimate
URL-000220,http://bank-secure422.ml/,58,0,0,1,4,5,0,1,1,75,0,0,4,0,0.9,phishing
URL-000730,https://shinhanbank.com/,40,0,0,1,1,1,1,0,0,488,0,1,1,0,0.0,legitimate
URL-000610,https://shinhanbank.com/,30,0,0,1,0,0,1,0,0,2222,0,1,0,0,0.07,legitimate
URL-000733,https://nonghyup.com/,43,1,0,1,0,0,1,0,0,2520,0,1,0,0,0.14,legitimate
URL-000618,https://hanabank.com/,22,0,0,1,1,1,1,0,0,3221,1,1,0,0,0.02,legitimate
URL-000387,https://nonghyup.com/,22,0,0,0,1,1,1,0,0,2279,0,1,1,0,0.03,legitimate
URL-000776,https://hanabank.com/,27,0,0,0,1,2,1,0,0,2074,1,1,0,0,0.01,legitimate
URL-000510,https://shinhanbank.com/,30,0,0,0,1,0,1,0,0,3608,0,1,1,0,0.09,legitimate
URL-000268,http://login-page380.gq/,60,0,0,1,5,11,0,0,0,26,1,1,3,0,0.64,phishing
URL-000782,https://nonghyup.com/,12,0,0,0,1,0,1,0,0,3742,0,1,1,0,0.06,legitimate
URL-000442,https://nonghyup.com/,29,0,0,1,1,0,1,0,0,1558,0,1,0,0,0.11,legitimate
URL-000497,http://nonghyup.com/,45,0,0,0,1,1,0,0,0,1810,0,1,0,0,0.02,legitimate
URL-000113,http://verify-page181.tk/,47,0,0,3,4,3,0,0,0,34,0,0,4,1,0.6,phishing
URL-000233,http://login-page254.click/,94,0,0,3,3,7,0,0,0,5,1,1,1,0,0.93,phishing
URL-000699,https://kbstar.com/,40,0,0,0,1,2,1,0,0,2204,0,1,0,0,0.02,legitimate
URL-000608,https://nonghyup.com/,44,0,0,1,0,3,1,0,0,2870,0,1,1,0,0.04,legitimate
URL-000374,https://shinhanbank.com/,34,0,0,1,1,3,1,0,0,1206,0,1,1,0,0.07,legitimate
URL-000234,http://confirm-secure510.gq/,97,1,1,3,1,8,0,1,0,8,0,0,4,1,0.46,phishing
URL-000634,https://kbstar.com/,32,0,0,0,1,1,1,0,0,3162,0,1,1,0,0.09,legitimate
URL-000318,https://verify-page272.ml/,71,0,0,2,4,7,1,0,0,30,1,0,1,1,0.43,phishing
URL-000411,https://nonghyup.com/,46,0,0,0,0,1,1,0,0,2096,0,1,1,0,0.14,legitimate
URL-000718,https://nonghyup.com/,31,0,0,1,0,1,1,0,0,844,0,1,1,0,0.0,legitimate
URL-000359,https://kbstar.com/,39,0,0,0,0,2,1,0,0,2258,1,1,0,0,0.13,legitimate
URL-000259,http://bank-page473.click/,36,0,1,2,2,10,0,0,0,35,1,0,0,0,0.74,phishing
URL-000628,https://nonghyup.com/,31,0,0,1,1,2,1,0,0,3030,0,1,1,0,0.08,legitimate
URL-000283,http://bank-page599.click/,78,0,0,3,5,10,0,0,0,65,0,0,3,1,0.92,phishing
URL-000377,https://shinhanbank.com/,39,0,0,0,0,3,1,0,1,2695,0,1,0,0,0.14,legitimate
URL-000385,https://kbstar.com/,37,0,0,0,0,0,1,0,0,1950,0,1,1,0,0.04,legitimate
URL-000225,https://secure-page150.top/,47,1,0,4,4,5,1,0,0,68,0,0,4,0,0.61,phishing
URL-000760,https://kbstar.com/,51,0,0,0,1,3,1,0,0,2234,0,1,0,0,0.1,legitimate
URL-000658,https://kbstar.com/,41,0,0,0,1,3,1,0,0,2529,0,1,0,0,0.1,legitimate
URL-000473,https://hanabank.com/,25,0,0,1,0,0,1,0,0,2010,1,1,0,0,0.09,legitimate
URL-000348,https://shinhanbank.com/,56,0,0,1,1,2,1,1,0,2600,0,1,0,0,0.03,legitimate
URL-000506,https://nonghyup.com/,38,0,0,0,0,2,1,0,0,2260,0,0,1,0,0.04,legitimate
URL-000640,https://shinhanbank.com/,32,0,0,1,1,2,1,0,0,2309,0,1,1,0,0.06,legitimate
URL-000789,http://wooribank.com/,33,0,0,1,0,2,0,0,0,2719,0,1,1,0,0.08,legitimate
URL-000741,https://wooribank.com/,58,0,0,0,0,1,1,0,0,3999,0,1,1,0,0.12,legitimate
URL-000723,https://kbstar.com/,41,0,0,0,1,1,1,0,0,3846,1,1,0,0,0.08,legitimate
URL-000620,https://wooribank.com/,35,0,0,1,0,0,1,0,0,1943,1,1,0,0,0.11,legitimate
URL-000686,https://kbstar.com/,37,0,0,1,0,2,1,0,0,2966,0,1,0,0,0.07,legitimate
URL-000646,https://hanabank.com/,29,0,0,0,0,1,1,0,0,3422,0,1,0,0,0.02,legitimate
URL-000679,https://nonghyup.com/,18,0,0,0,0,0,1,0,0,2108,0,1,0,0,0.14,legitimate
URL-000557,https://nonghyup.com/,56,0,0,1,1,3,1,0,0,1173,1,1,0,0,0.1,legitimate
URL-000578,https://wooribank.com/,35,0,0,0,1,2,1,0,0,1883,0,1,0,0,0.13,legitimate
URL-000086,https://bank-page888.xyz/,53,1,0,1,3,3,1,0,0,21,1,0,1,0,0.43,phishing
URL-000243,https://verify-secure238.gq/,67,1,0,2,5,11,1,1,0,3,0,0,2,1,0.68,phishing
URL-000160,http://login-secure577.ml/,90,1,0,2,5,6,0,1,1,64,1,0,1,1,0.43,phishing
URL-000525,https://wooribank.com/,23,0,0,1,0,1,1,0,0,1427,0,1,1,0,0.01,legitimate
URL-000036,https://verify-secure604.ml/,88,0,1,4,1,4,1,1,0,28,1,0,3,1,0.4,phishing
URL-000541,https://wooribank.com/,38,0,0,1,1,0,1,0,0,1560,0,1,0,0,0.01,legitimate
URL-000171,http://login-page923.click/,66,1,0,1,2,11,0,0,1,28,0,0,4,0,0.82,phishing
URL-000655,https://kbstar.com/,34,0,0,1,1,1,1,0,0,2568,0,1,1,0,0.08,legitimate
URL-000688,https://shinhanbank.com/,19,0,0,1,0,2,1,0,0,2768,0,1,0,0,0.02,legitimate
URL-000680,https://nonghyup.com/,33,0,0,1,1,2,1,0,0,2007,0,1,0,0,0.14,legitimate
URL-000753,https://hanabank.com/,39,0,0,0,0,1,1,0,0,3297,0,1,1,0,0.0,legitimate
URL-000096,http://confirm-page164.tk/,64,0,0,1,4,2,0,0,0,7,0,0,4,1,0.84,phishing
URL-000564,https://hanabank.com/,36,0,0,1,1,2,1,0,0,1044,0,1,0,0,0.02,legitimate
URL-000241,http://verify-secure523.top/,52,0,0,2,5,11,0,1,0,35,1,0,2,0,0.74,phishing
URL-000575,https://shinhanbank.com/,40,0,0,0,1,0,1,0,0,1321,0,1,1,0,0.14,legitimate
URL-000461,https://hanabank.com/,34,0,0,1,1,2,1,0,0,1377,0,1,0,0,0.08,legitimate
URL-000554,https://shinhanbank.com/,31,0,0,1,1,2,1,0,0,3636,0,1,0,0,0.03,legitimate
URL-000705,https://kbstar.com/,27,0,0,1,0,2,1,0,0,1746,0,1,0,0,0.03,legitimate
URL-000207,http://account-page532.top/,96,0,0,2,4,2,0,0,1,1,0,0,0,0,0.8,phishing
URL-000393,https://nonghyup.com/,30,0,0,0,1,2,1,0,0,2336,0,1,0,0,0.09,legitimate
URL-000398,https://wooribank.com/,48,0,0,1,1,2,1,0,0,2696,0,1,1,0,0.1,legitimate
URL-000681,http://wooribank.com/,12,0,0,0,1,0,0,0,0,2485,0,1,0,0,0.1,legitimate
URL-000218,https://login-secure867.ml/,94,0,0,1,2,2,1,1,0,82,0,0,2,0,0.33,phishing
URL-000005,http://update-page991.xyz/,69,1,0,3,3,10,0,0,0,46,1,1,2,1,0.44,phishing
URL-000643,https://shinhanbank.com/,39,0,0,0,1,0,1,0,0,2798,0,1,1,0,0.07,legitimate
URL-000717,https://nonghyup.com/,17,0,0,0,0,3,1,0,0,1127,0,0,1,0,0.13,legitimate
URL-000613,https://nonghyup.com/,42,0,0,1,1,0,1,0,0,3018,1,1,1,0,0.06,legitimate
URL-000547,https://wooribank.com/,39,0,0,1,0,3,1,0,0,1877,0,1,0,0,0.12,legitimate
URL-000099,http://confirm-page871.click/,76,1,1,3,4,9,0,0,1,8,1,0,2,1,0.64,phishing
URL-000574,https://wooribank.com/,29,0,0,1,0,1,1,0,0,1779,0,1,1,0,0.14,legitimate
URL-000407,https://nonghyup.com/,48,0,0,1,0,1,1,0,0,3960,0,1,1,0,0.13,legitimate
URL-000503,https://hanabank.com/,52,0,0,1,0,1,1,0,0,1623,0,1,1,0,0.02,legitimate
URL-000048,http://verify-page594.ml/,78,0,0,2,5,11,0,0,0,52,1,0,4,1,0.78,phishing
URL-000033,http://account-page406.gq/,45,0,0,2,5,3,0,0,0,2,1,0,0,1,0.58,phishing
URL-000201,https://account-page417.xyz/,90,0,0,4,2,4,1,0,0,0,1,0,4,1,0.68,phishing
URL-000135,http://verify-page665.click/,51,1,0,3,5,3,0,0,1,35,1,0,4,1,0.67,phishing
URL-000028,http://login-page879.gq/,107,0,1,1,1,6,0,0,0,15,1,0,3,1,0.95,phishing
URL-000707,https://wooribank.com/,31,0,0,0,0,2,1,0,0,1580,0,1,1,0,0.03,legitimate
URL-000231,http://update-page691.tk/,36,1,0,1,3,4,0,0,0,23,1,0,1,0,0.69,phishing
URL-000490,https://nonghyup.com/,34,0,0,1,0,0,1,0,0,1907,0,1,0,0,0.03,legitimate
URL-000379,https://shinhanbank.com/,48,0,0,0,1,1,1,0,1,3502,0,1,0,0,0.08,legitimate
URL-000289,https://secure-page746.click/,70,1,0,3,1,10,1,0,1,82,0,0,0,1,0.34,phishing
URL-000419,https://kbstar.com/,40,0,0,1,0,2,1,0,0,2823,0,1,0,0,0.13,legitimate
URL-000675,http://nonghyup.com/,33,0,0,0,0,3,0,0,1,2013,0,0,1,0,0.03,legitimate
URL-000392,https://kbstar.com/,27,0,0,1,1,2,1,0,0,2827,0,1,1,0,0.03,legitimate
URL-000593,https://wooribank.com/,33,0,0,0,0,0,1,0,0,3077,0,1,0,0,0.02,legitimate
URL-000499,https://shinhanbank.com/,35,0,0,1,0,1,1,0,0,1530,0,1,1,0,0.11,legitimate
URL-000139,http://login-page418.gq/,70,0,1,3,2,6,0,0,0,9,1,0,0,1,0.72,phishing
URL-000063,http://confirm-secure360.click/,74,1,0,1,5,4,0,1,0,28,0,0,3,0,0.94,phishing
URL-000472,https://hanabank.com/,23,0,0,0,0,2,1,0,0,3043,0,1,0,0,0.11,legitimate
URL-000648,https://kbstar.com/,30,0,0,0,1,0,1,0,0,2071,0,0,0,0,0.07,legitimate
URL-000129,http://verify-page47.ml/,84,0,0,2,5,5,0,0,0,8,0,0,1,0,0.82,phishing
URL-000779,https://shinhanbank.com/,17,0,0,0,0,0,1,0,0,2432,0,1,0,0,0.08,legitimate
URL-000521,https://kbstar.com/,45,0,0,0,1,1,1,0,0,2877,0,1,1,0,0.14,legitimate
URL-000065,https://update-page70.click/,84,0,0,1,4,2,1,0,1,93,1,0,3,0,0.42,phishing
URL-000015,https://login-page439.gq/,71,1,0,2,1,2,1,0,0,129,1,0,3,0,0.78,phishing
URL-000157,http://verify-secure694.xyz/,59,0,0,3,5,2,0,1,0,10,1,1,0,1,0.76,phishing
URL-000041,https://verify-secure178.top/,57,0,0,3,4,5,1,1,1,186,1,0,0,0,0.3,phishing
URL-000493,https://wooribank.com/,29,0,0,1,1,1,1,0,0,2418,0,1,1,0,0.14,legitimate
URL-000380,https://shinhanbank.com/,38,0,0,0,1,2,1,0,0,2451,0,1,0,0,0.01,legitimate
URL-000188,http://verify-secure708.top/,46,0,0,1,1,5,0,1,0,9,1,0,2,1,0.64,phishing
URL-000217,https://confirm-secure943.tk/,100,1,1,1,3,5,1,1,0,5,1,0,1,1,0.94,phishing
URL-000053,https://account-secure480.gq/,80,0,1,2,3,10,1,1,1,70,1,1,3,1,0.37,phishing
URL-000338,https://wooribank.com/,12,0,0,0,1,1,1,0,0,2142,0,1,1,0,0.03,legitimate
URL-000296,http://login-page524.top/,34,0,0,2,5,6,0,0,0,3,1,0,0,0,0.71,phishing
URL-000702,https://hanabank.com/,50,0,0,1,1,1,1,0,0,2286,0,1,1,0,0.13,legitimate
URL-000252,http://bank-page614.top/,73,1,0,1,5,11,0,0,1,21,1,1,4,0,0.53,phishing
URL-000462,https://nonghyup.com/,33,0,0,1,1,2,1,0,0,2922,0,1,0,0,0.09,legitimate
URL-000456,https://kbstar.com/,37,0,0,1,1,2,1,0,0,2331,0,1,0,0,0.14,legitimate
URL-000798,https://shinhanbank.com/,46,0,0,1,0,1,1,0,0,1780,0,1,1,0,0.12,legitimate
URL-000270,https://account-page45.click/,52,0,0,2,2,11,1,0,0,37,1,0,3,0,0.63,phishing
URL-000202,http://bank-page230.xyz/,136,0,0,3,3,4,0,0,0,19,1,1,4,1,0.94,phishing
URL-000162,https://login-secure505.top/,98,1,0,2,4,10,1,1,1,85,1,0,3,0,0.62,phishing
URL-000556,https://kbstar.com/,23,0,0,1,1,1,1,0,0,1504,0,1,0,0,0.03,legitimate
URL-000402,https://hanabank.com/,60,0,0,0,0,0,1,0,0,0,0,1,1,0,0.11,legitimate
URL-000703,https://kbstar.com/,33,0,0,0,1,2,1,0,0,2383,0,1,1,0,0.06,legitimate
URL-000477,https://wooribank.com/,37,0,0,0,1,2,1,0,0,1334,0,1,0,0,0.01,legitimate
URL-000106,https://secure-page821.gq/,47,1,0,2,2,5,1,0,0,11,1,0,2,0,0.59,phishing
URL-000566,http://nonghyup.com/,40,0,0,1,0,3,0,0,0,3137,0,1,0,0,0.14,legitimate
URL-000390,https://nonghyup.com/,40,1,0,1,0,2,1,0,0,3381,0,1,0,0,0.08,legitimate
URL-000002,http://secure-page162.xyz/,57,0,1,2,5,10,0,0,0,82,0,0,3,1,0.33,phishing
URL-000768,https://shinhanbank.com/,38,0,0,0,0,2,1,0,0,3123,0,1,1,0,0.15,legitimate
URL-000562,https://kbstar.com/,25,0,0,1,0,0,1,0,0,562,0,1,0,0,0.03,legitimate
URL-000081,http://bank-page716.click/,110,1,0,1,5,4,0,0,1,69,0,0,4,0,0.63,phishing
URL-000206,http://bank-page107.click/,93,0,0,1,2,8,0,0,0,12,1,0,4,1,0.94,phishing
URL-000035,http://update-page523.xyz/,87,0,0,1,3,7,0,0,0,8,0,0,3,1,0.82,phishing
URL-000509,https://wooribank.com/,33,0,0,1,1,3,1,0,0,3078,0,1,1,0,0.03,legitimate
URL-000428,https://nonghyup.com/,54,0,0,0,1,1,1,0,0,2341,0,1,1,1,0.01,legitimate
URL-000455,https://shinhanbank.com/,47,0,0,0,0,1,1,0,0,1464,0,0,0,0,0.04,legitimate
URL-000367,https://nonghyup.com/,28,0,0,1,0,3,1,0,0,688,0,1,0,0,0.1,legitimate
URL-000092,http://bank-page856.click/,76,0,0,2,5,10,0,0,0,32,0,0,1,0,0.93,phishing
URL-000340,https://wooribank.com/,39,0,0,1,1,1,1,0,0,2979,0,1,1,0,0.04,legitimate
URL-000565,https://wooribank.com/,45,0,0,1,0,1,1,0,0,2048,0,1,0,0,0.14,legitimate
URL-000346,https://hanabank.com/,40,0,0,0,1,2,1,0,0,2553,0,1,1,0,0.04,legitimate
URL-000242,http://bank-page510.ml/,90,0,0,4,3,11,0,0,1,60,0,0,3,1,0.55,phishing
URL-000014,http://secure-secure505.xyz/,78,0,0,3,1,3,0,1,1,12,0,1,1,0,0.93,phishing
URL-000316,http://secure-page626.xyz/,83,0,0,3,5,4,0,0,1,5,0,0,1,1,0.56,phishing
URL-000601,https://shinhanbank.com/,28,0,0,0,1,1,1,0,0,2354,0,1,1,0,0.08,legitimate
URL-000388,https://shinhanbank.com/,45,0,0,1,1,0,1,0,1,2195,0,1,0,0,0.1,legitimate
URL-000274,http://secure-page428.ml/,55,0,1,1,3,6,0,0,0,2,1,0,0,0,0.94,phishing
URL-000167,http://bank-secure892.tk/,67,1,0,4,1,2,0,1,0,251,1,0,0,0,0.79,phishing
URL-000794,http://shinhanbank.com/,36,0,0,0,1,1,0,0,0,1468,0,1,1,0,0.03,legitimate
URL-000647,https://hanabank.com/,48,0,0,1,0,3,1,0,0,2103,0,1,0,0,0.08,legitimate
URL-000485,https://nonghyup.com/,49,0,0,0,0,0,1,0,0,2399,0,1,1,0,0.05,legitimate
URL-000783,https://shinhanbank.com/,12,0,1,0,1,3,1,0,0,1824,0,1,1,0,0.05,legitimate
URL-000505,https://hanabank.com/,40,0,0,1,1,1,1,0,0,2522,0,1,0,0,0.11,legitimate
URL-000244,https://verify-page299.click/,70,0,0,2,3,4,1,0,0,90,0,0,3,1,0.64,phishing
URL-000567,https://shinhanbank.com/,49,0,0,0,0,1,1,0,0,1191,0,1,0,1,0.12,legitimate
URL-000563,https://hanabank.com/,22,0,0,1,0,0,1,0,0,2449,0,1,1,0,0.1,legitimate
URL-000687,https://nonghyup.com/,34,0,0,0,0,2,1,0,0,945,0,1,1,0,0.1,legitimate
URL-000190,http://login-page677.tk/,73,0,0,1,3,8,0,0,0,37,1,0,0,0,0.59,phishing
URL-000700,https://hanabank.com/,32,0,0,0,1,0,1,0,0,2713,0,1,0,0,0.13,legitimate
URL-000476,https://nonghyup.com/,38,0,0,1,0,2,1,0,0,2085,0,1,0,0,0.05,legitimate
URL-000682,https://hanabank.com/,30,0,0,1,0,2,1,0,1,1306,0,1,0,0,0.02,legitimate
